Nom,Lien_Toonily,Lien_MangaDemon,Lien_ScanManga,Dernier_Vu
a banished failure survives in the borderland and becomes an s-ranked exorcist,0,https://mgdemon.org/manga/A-Banished-Failure-Survives-in-the-Borderland-and-Becomes-an-S%25252DRanked-Exorcist-VA54,0,-1
a barbarian was admitted to the academy,0,https://mgdemon.org/manga/A-Barbarian-Was-Admitted-to-the-Academy-VA54,https://www.scan-manga.com/14509/A-Barbarian-Was-Admitted-to-the-Academy.html,-1
a barbershop quartet,0,0,https://m.scan-manga.com/10325/A-Barbershop-Quartet.html,-1
a bear's daughter,0,https://mgdemon.org/manga/A-bear%2527s-daughter-VA54,0,-1
a beastly scandal,0,0,https://m.scan-manga.com/7946/A-Beastly-Scandal.html,-1
"a beauty, a fatal concubine",0,0,https://m.scan-manga.com/6644/A-Beauty-a-Fatal-Concubine.html,-1
a bellicose lady got reincarnated!? ~it's an impossibly hard game where i would die if i don't fall in love,0,https://mgdemon.org/manga/A-bellicose-lady-got-reincarnated%2521%253F-%257EIt%2527s-an-impossibly-hard-game-where-I-would-die-if-I-don%2527t-fall-in-love-VA54,0,-1
a billion stars can`t amount to you (novel),0,0,https://m.scan-manga.com/5231/A-Billion-Stars-Can%60t-Amount-to-You-Novel.html,-1
a bittersweet couple,0,https://mgdemon.org/manga/A-Bittersweet-Couple-VA54,https://m.scan-manga.com/9207-07426/A-Bittersweet-Couple.html,-1
a bittersweet life,0,0,https://m.scan-manga.com/4861-80275/A-Bittersweet-Life.html,-1
a book of dreams,0,https://mgdemon.org/manga/A-Book-of-Dreams-VA54,0,-1
a boy reading a porn mag that was dropped on the roadside and a gal,0,0,https://m.scan-manga.com/12555/A-Boy-Reading-a-Porn-Mag-That-Was-Dropped-On-the-Roadside-and-a-Gal.html,-1
a boy who fishes dreams,0,https://mgdemon.org/manga/A-Boy-Who-Fishes-Dreams-VA54,0,-1
a boy who has been burned by the fire of hell - reinstated as the strongest flame messenger,0,https://mgdemon.org/manga/A-Boy-Who-Has-Been-Burned-by-the-Fire-of-Hell-%25252D-Reinstated-as-the-Strongest-Flame-Messenger-VA54,0,-1
"a brave man trained by the worst demon king, unrivaled in the school of returnees from another world",0,https://mgdemon.org/manga/A-brave-man-trained-by-the-worst-demon-king%252C-unrivaled-in-the-school-of-returnees-from-another-world-VA54,0,-1
a breakthrough brought by forbidden master and disciple,0,https://mgdemon.org/manga/A-Breakthrough-Brought-By-Forbidden-Master-And-Disciple-VA54,0,-1
a broken heart flows,0,0,https://m.scan-manga.com/8716/A-Broken-Heart-Flows.html,-1
"a brooding, gloomy property",0,0,https://m.scan-manga.com/902/A-Brooding-Gloomy-Property.html,-1
a butterfly metamorphoses three times,0,https://mgdemon.org/manga/A-Butterfly-Metamorphoses-Three-Times-VA54,https://m.scan-manga.com/7908/A-Butterfly-Metamorphoses-Three-Times.html,-1
a capable maid,0,https://mgdemon.org/manga/A-Capable-Maid-VA54,https://m.scan-manga.com/6035-38131/A-Capable-Maid.html,-1
a caricature of reincarnation,0,https://mgdemon.org/manga/A-Caricature-of-Reincarnation-VA54,0,-1
a cat that loved a fish,0,https://mgdemon.org/manga/A-Cat-that-Loved-a-Fish-VA54,https://m.scan-manga.com/916/A-Cat-that-Loved-a-Fish.html,-1
a cat's tale,0,0,https://m.scan-manga.com/9734/A-Cat-s-Tale.html,-1
a certain yankee valentine,0,0,https://m.scan-manga.com/6981/A-Certain-Yankee-Valentine.html,-1
a child i befriended while awaiting execution turned into a yandere and followed me to my next life,0,0,https://m.scan-manga.com/11680/A-Child-I-Befriended-While-Awaiting-Execution-Turned-into-a-Yandere-and-Followed-me-to-my-Next-Life.html,-1
a child who looks like me  mise à jour,0,0,https://m.scan-manga.com/14194/A-Child-Who-Looks-Like-Me.html,-1
a childhood friend with a messy sense of distance. (they're not dating),0,0,https://m.scan-manga.com/12507/A-childhood-friend-with-a-messy-sense-of-distance-They-re-not-dating.html,-1
a city called nowhere,0,https://mgdemon.org/manga/A-City-Called-Nowhere-VA54,0,-1
a classic robogirl's love comedy,0,0,https://m.scan-manga.com/6723/A-Classic-Robogirl-s-Love-Comedy.html,-1
a cliche story with a childhood friend onee-san.,0,0,https://m.scan-manga.com/5669/A-Cliche-Story-with-a-Childhood-Friend-Onee-san.html,-1
a close call romance [all chapters],0,https://mgdemon.org/manga/A-Close-Call-Romance-%255BALL-CHAPTERS%255D-VA54,0,-1
a comic artist's survival guide,0,0,https://m.scan-manga.com/11039/A-Comic-Artist-s-Survival-Guide.html,-1
a corporate slave in a world full of dungeons acquires the innate skill greed and becomes the strongest balance breaker~i quit my job to live a carefree life~,0,https://mgdemon.org/manga/A-corporate-slave-in-a-world-full-of-dungeons-acquires-the-innate-skill-Greed-and-becomes-the-strongest-balance-breaker%257EI-quit-my-job-to-live-a-carefree-life%257E-VA54,0,-1
a couple in their pastime,0,0,https://m.scan-manga.com/13723/A-Couple-in-Their-Pastime.html,-1
a couple of handsome men,0,0,https://m.scan-manga.com/5837/A-Couple-of-Handsome-Men.html,-1
a couple of obligations  mise à jour,0,0,https://m.scan-manga.com/14242/A-Couple-of-Obligations.html,-1
a crazy elf and a serious orc,0,0,https://m.scan-manga.com/12827/A-Crazy-Elf-and-a-Serious-Orc.html,-1
a crimson martyr,0,0,https://m.scan-manga.com/5764/A-Crimson-Martyr.html,-1
a cup of...,0,https://mgdemon.org/manga/A-Cup-Of...-VA54,0,-1
a curse beyond the witch's intentions,0,0,https://m.scan-manga.com/10608/A-Curse-Beyond-the-Witch-s-Intentions.html,-1
a deceitful marriage,0,0,https://m.scan-manga.com/9863-87836/A-Deceitful-Marriage.html,-1
a delicate relationship,0,0,https://m.scan-manga.com/13550/A-Delicate-Relationship.html,-1
a delicious relationship,0,0,https://m.scan-manga.com/1093/A-Delicious-Relationship.html,-1
a descendant of taro,0,0,https://m.scan-manga.com/12393/A-Descendant-of-Taro.html,-1
a different class,0,0,https://m.scan-manga.com/10259/A-Different-Class.html,-1
a different world dungeon created with a servant,0,https://mgdemon.org/manga/A-Different-World-Dungeon-Created-With-A-Servant-VA54,0,-1
a disappointing senpai who thinks with her lower half,0,0,https://m.scan-manga.com/10805/A-Disappointing-Senpai-who-Thinks-with-Her-Lower-Half.html,-1
a disturbing girlfriend who hates visiting a shrine for new year's eve,0,0,https://m.scan-manga.com/12001/A-Disturbing-Girlfriend-Who-Hates-Visiting-a-Shrine-for-New-Year-s-Eve.html,-1
a divorced evil lady bakes cakes,0,0,https://m.scan-manga.com/11801/A-Divorced-Evil-Lady-Bakes-Cakes.html,-1
a doll and his master,0,0,https://m.scan-manga.com/4981/A-Doll-and-His-Master.html,-1
a dyad of revenge,0,0,https://m.scan-manga.com/5976/A-Dyad-of-Revenge.html,-1
a fairy tale for villains,0,https://mgdemon.org/manga/A-Fairy-Tale-for-Villains-VA54,0,-1
a fairy tale for you,0,https://mgdemon.org/manga/A-Fairy-Tale-For-You-VA54,0,-1
a fairy tale written by a villain,0,0,https://m.scan-manga.com/13779-19783/A-Fairy-Tale-Written-by-a-Villain.html,-1
a fairytale for the demon lord,0,0,https://m.scan-manga.com/642/A-Fairytale-for-the-Demon-Lord.html,-1
a fairytale for the demon lord season 2,0,https://mgdemon.org/manga/A-Fairytale-For-The-Demon-Lord-Season-2-VA54,0,-1
a falling cohabitation,0,0,https://m.scan-manga.com/6100-90501/A-Falling-Cohabitation.html,-1
a false confession,0,https://mgdemon.org/manga/A-False-Confession-VA54,0,-1
a flowery path for the devastated male lead,0,0,https://m.scan-manga.com/13775/A-Flowery-Path-for-the-Devastated-Male-Lead.html,-1
a forbidden song,0,0,https://m.scan-manga.com/13256/A-Forbidden-Song.html,-1
a former child soldier who uses a magic sword wants to live with an older sister of a former enemy executive,0,https://mgdemon.org/manga/A-Former-Child-Soldier-Who-Uses-a-Magic-Sword-Wants-to-Live-with-An-Older-Sister-of-a-Former-Enemy-Executive-VA54,0,-1
a fortune-telling princess,0,0,https://m.scan-manga.com/13438-39126/A-Fortune-Telling-Princess.html,-1
a friend with no sense of personal space,0,0,https://m.scan-manga.com/11167/A-Friend-with-No-Sense-of-Personal-Space.html,-1
a fucking zombie apocalipse,0,https://mgdemon.org/manga/A-Fucking-Zombie-Apocalipse-VA54,0,-1
a fun and friendly workplace,0,0,https://m.scan-manga.com/13364/A-Fun-and-Friendly-Workplace.html,-1
a gate opened on my first day as a politician,0,https://mgdemon.org/manga/A-Gate-Opened-on-my-First-Day-as-a-Politician-VA54,0,-1
a genius writer's random workplace,0,https://mgdemon.org/manga/A-Genius-Writer%2527s-Random-Workplace-VA54,0,-1
a girl in a million,0,https://mgdemon.org/manga/A-Girl-In-A-Million-VA54,0,-1
a girl in the clouds,0,0,https://m.scan-manga.com/5248/A-Girl-in-the-Clouds.html,-1
a girl like alien,0,0,https://m.scan-manga.com/6836/A-Girl-Like-Alien.html,-1
a girl who wants to become a zombie,0,0,https://m.scan-manga.com/10812/A-Girl-Who-Wants-to-Become-a-Zombie.html,-1
a goldfish's love,0,0,https://m.scan-manga.com/13336/A-Goldfish-s-Love.html,-1
a good day to be a dog,0,0,https://m.scan-manga.com/5404-20874/A-Good-Day-to-be-a-Dog.html,-1
a good day to camp,0,0,https://m.scan-manga.com/10837/A-Good-Day-to-Camp.html,-1
a grand ambition,0,0,https://m.scan-manga.com/9558/A-Grand-Ambition.html,-1
a guy with a lot of hands,0,0,https://m.scan-manga.com/9693/A-Guy-With-a-Lot-of-Hands.html,-1
a handless day,0,0,https://m.scan-manga.com/11293/A-Handless-Day.html,-1
a handsome tanned girlfriend who's easy to please,0,0,https://m.scan-manga.com/11767/A-Handsome-Tanned-Girlfriend-Who-s-Easy-to-Please.html,-1
a happy couple,0,https://mgdemon.org/manga/A-Happy-Couple-VA54,https://m.scan-manga.com/7577/A-Happy-Couple.html,-1
a hero can't go on a journey,0,0,https://m.scan-manga.com/5266/A-Hero-Can-t-Go-On-A-Journey.html,-1
a hero's heart,0,0,https://m.scan-manga.com/11807/A-Hero-s-Heart.html,-1
a hero’s heart,https://toonily.com/webtoon/a-heros-heart/,0,0,-1
a high school girl and a private teacher,0,0,https://m.scan-manga.com/7990/A-High-School-Girl-and-a-Private-Teacher.html,-1
a holy night to the lost lamb,0,https://mgdemon.org/manga/A-Holy-Night-to-the-Lost-Lamb-VA54,0,-1
a house in venice,0,https://mgdemon.org/manga/A-House-in-Venice-VA54,https://m.scan-manga.com/2914/A-House-in-Venice.html,-1
a hundred ways to kill a heartthrob (novel),0,0,https://m.scan-manga.com/10048/A-Hundred-Ways-To-Kill-A-Heartthrob-Novel.html,-1
a hunter's courtship method,0,https://mgdemon.org/manga/A-Hunter%2527s-Courtship-Method-VA54,0,-1
a joyful life,0,0,https://m.scan-manga.com/13321/A-Joyful-Life.html,-1
a kind goblin's bird,0,https://mgdemon.org/manga/A-Kind-Goblin%2527s-Bird-VA54,https://m.scan-manga.com/7691-55492/A-Kind-Goblin-s-Bird.html,-1
a l'autre bout du monde,0,0,https://m.scan-manga.com/811/A-l-autre-bout-du-monde.html,-1
a lady's table,0,0,https://m.scan-manga.com/5634/A-Lady-s-Table.html,-1
a legend of the wind,0,https://mgdemon.org/manga/A-Legend-of-The-Wind-VA54,https://m.scan-manga.com/7318/A-Legend-of-the-Wind.html,-1
a lie to live,0,0,https://m.scan-manga.com/8111/A-Lie-to-Live.html,-1
a life changing turn,0,0,https://m.scan-manga.com/13625/A-Life-Changing-Turn.html,-1
a life changing turns,0,https://mgdemon.org/manga/A-Life-Changing-Turns-VA54,0,-1
a little story about a fish thief who steals with impunity,0,0,https://m.scan-manga.com/13564/A-Little-Story-About-a-Fish-Thief-Who-Steals-With-Impunity.html,-1
a love contract with the devil,0,0,https://m.scan-manga.com/6123-30466/A-Love-Contract-with-the-Devil.html,-1
a love for sweet things,0,https://mgdemon.org/manga/A-Love-for-Sweet-Things-VA54,0,-1
a love guard,0,https://mgdemon.org/manga/A-Love-Guard-VA54,0,-1
a love guard (hwang mi ri),0,https://mgdemon.org/manga/A-Love-Guard-%2528HWANG-Mi-Ri%2529-VA54,0,-1
a love in 100 days,0,https://mgdemon.org/manga/A-Love-in-100-Days-VA54,https://m.scan-manga.com/930/A-Love-in-100-Days.html,-1
a love story in moist rainy days,0,https://mgdemon.org/manga/A-Love-Story-in-Moist-Rainy-Days-VA54,https://m.scan-manga.com/2031/A-Love-Story-in-Moist-Rainy-Days.html,-1
a love story of a person,0,0,https://m.scan-manga.com/9491/A-Love-Story-of-a-Person.html,-1
a lovely onee-san at laundromat,0,0,https://m.scan-manga.com/7280/A-Lovely-Onee-San-at-Laundromat.html,-1
a magical kiss,https://toonily.com/webtoon/a-magical-kiss/,0,0,-1
a maid was more of a calling than a princess  mise à jour,0,0,https://m.scan-manga.com/14055-06294/A-Maid-Was-More-of-a-Calling-Than-a-Princess.html,-1
a man like dad,0,https://mgdemon.org/manga/A-Man-Like-Dad-VA54,0,-1
a man like you,0,0,https://m.scan-manga.com/3938-65819/A-Man-Like-You.html,-1
a man who can't say no,0,0,https://m.scan-manga.com/10113-34588/A-Man-Who-Can-t-Say-No.html,-1
a man who can't taste,0,0,https://m.scan-manga.com/9859-08949/A-Man-Who-Can-t-Taste.html,-1
a man who gives it all,0,0,https://m.scan-manga.com/14092/A-Man-Who-Gives-It-All.html,-1
a manga about the kind of pe teacher who dies at the start of a school horror film,0,https://mgdemon.org/manga/A-manga-about-the-kind-of-PE-teacher-who-dies-at-the-start-of-a-school-horror-film-VA54,0,-1
a manga where a kouhai wants to beat her senpai and confess,0,https://mgdemon.org/manga/A-Manga-Where-A-Kouhai-Wants-to-Beat-Her-Senpai-and-Confess-VA54,0,-1
a manga where the cutest girl in my school might like me,0,0,https://m.scan-manga.com/12551/A-Manga-Where-the-Cutest-Girl-in-My-School-Might-Like-Me.html,-1
a manga world that gets one page once a year,0,https://mgdemon.org/manga/A-Manga-World-That-Gets-One-Page-Once-A-Year-VA54,https://m.scan-manga.com/12609/A-Manga-World-That-Gets-One-Page-Once-a-Year.html,-1
a mangaka at the night before the deadline,0,https://mgdemon.org/manga/A-Mangaka-At-The-Night-Before-The-Deadline-VA54,0,-1
a marriage alliance for revenge,0,0,https://m.scan-manga.com/11140-17661/A-Marriage-Alliance-for-Revenge.html,-1
a marriage for sale,https://toonily.com/webtoon/a-marriage-for-sale/,https://mgdemon.org/manga/A-Marriage-for-Sale-VA54,0,-1
"a master, who woke up as concubine",0,0,https://m.scan-manga.com/13347/A-Master-Who-Woke-Up-As-Concubine.html,-1
a matter of life and death,0,0,https://m.scan-manga.com/9730/A-Matter-of-Life-and-Death.html,-1
a meme story,0,0,https://m.scan-manga.com/6397/A-Meme-Story.html,-1
a messed-up wuxia world,0,0,https://m.scan-manga.com/5240/A-Messed-Up-Wuxia-World.html,-1
a method to make the world gentle,0,https://mgdemon.org/manga/A-Method-to-Make-the-World-Gentle-VA54,0,-1
a midsummer nights dream,0,https://mgdemon.org/manga/A-Midsummer-Nights-Dream-VA54,0,-1
a mild noble's vacation suggestion,0,https://mgdemon.org/manga/A-Mild-Noble%2527s-Vacation-Suggestion-VA54,0,-1
a million pound love,0,https://mgdemon.org/manga/A-Million-Pound-Love-VA54,0,-1
a model student's hobby is picking up trash,0,0,https://m.scan-manga.com/14329/A-Model-Student-s-Hobby-Is-Picking-up-Trash.html,-1
a modern man who got transmigrated into the murim world,0,https://mgdemon.org/manga/A-Modern-Man-Who-Got-Transmigrated-Into-the-Murim-World-VA54,0,-1
a modern man who transmigrated into the murim world  mise à jour,0,0,https://m.scan-manga.com/12842-49428/A-Modern-Man-Who-Transmigrated-Into-the-Murim-World.html,-1
a multilateral relationship,0,0,https://m.scan-manga.com/11904/A-Multilateral-Relationship.html,-1
a naughty and carnivorous childhood friend,0,0,https://m.scan-manga.com/8197/A-Naughty-and-Carnivorous-Childhood-Friend.html,-1
a near-death experience is a cry for love,0,0,https://m.scan-manga.com/10028/A-Near-Death-Experience-Is-a-Cry-for-Love.html,-1
a nest of phoenixes,0,0,https://m.scan-manga.com/14033/A-Nest-of-Phoenixes.html,-1
a night of a thousand dreams,0,0,https://m.scan-manga.com/3685/A-Night-of-a-Thousand-Dreams.html,-1
a night to remember,0,0,https://m.scan-manga.com/8504/A-Night-to-Remember.html,-1
a night with the emperor,0,https://mgdemon.org/manga/A-Night-With-The-Emperor-VA54,https://m.scan-manga.com/8561-47009/A-Night-with-the-Emperor.html,-1
a nonsense relationship,0,0,https://m.scan-manga.com/6737/A-Nonsense-Relationship.html,-1
"a one on one, your highness",0,0,https://m.scan-manga.com/8144/A-One-on-One-Your-Highness.html,-1
a pack of tissues,0,0,https://m.scan-manga.com/10473/A-Pack-of-Tissues.html,-1
a paladin in dark fantasy,0,0,https://m.scan-manga.com/13716/A-Paladin-in-Dark-Fantasy.html,-1
a parallel world with a 1:39 male to female ratio is unexpectedly normal,0,0,https://m.scan-manga.com/14208/A-Parallel-World-With-a-139-Male-to-Female-Ratio-Is-Unexpectedly-Normal.html,-1
a party's edda,0,https://mgdemon.org/manga/A-Party%2527s-Edda-VA54,0,-1
a personal vendetta  mise à jour,0,0,https://m.scan-manga.com/14169/A-Personal-Vendetta.html,-1
a pervert in love is a demon.,0,https://mgdemon.org/manga/A-Pervert-in-Love-is-a-Demon.-VA54,0,-1
a pervert's daily life,0,0,https://m.scan-manga.com/6146-93391/A-Pervert-s-Daily-Life.html,-1
a phantasmal tale under the moonlight,0,0,https://m.scan-manga.com/6368/A-Phantasmal-Tale-Under-the-Moonlight.html,-1
a physical education,0,0,https://m.scan-manga.com/8454/A-Physical-Education.html,-1
a pocket full of holes forgets everything,0,https://mgdemon.org/manga/A-Pocket-Full-of-Holes-Forgets-Everything-VA54,0,-1
a poisonous lily,0,0,https://m.scan-manga.com/8841-27579/A-Poisonous-Lily.html,-1
a post-apocalyptic journey,0,0,https://m.scan-manga.com/5798/A-Post-Apocalyptic-Journey.html,-1
a pretty's super zombie,0,https://mgdemon.org/manga/A-Pretty%2527s-Super-Zombie-VA54,0,-1
a prince needs a princess,0,https://mgdemon.org/manga/A-Prince-Needs-a-Princess-VA54,0,-1
a private story on third street,0,https://mgdemon.org/manga/A-Private-Story-on-Third-Street-VA54,0,-1
a queen's law of survival,0,0,https://m.scan-manga.com/7210/A-Queen-s-Law-of-Survival.html,-1
a rabbit down in a bite,0,0,https://m.scan-manga.com/13317/A-Rabbit-Down-In-A-Bite.html,-1
"a rank party wo ridatsu shita ore wa, moto oshiego tachi to meikyuu shinbu wo mezasu",0,https://mgdemon.org/manga/A-RANK-PARTY-WO-RIDATSU-SHITA-ORE-WA%252C-MOTO-OSHIEGO-TACHI-TO-MEIKYUU-SHINBU-WO-MEZASU-VA54,0,-1
a rare marriage: how to grill our love,0,https://mgdemon.org/manga/A-Rare-Marriage%253A-How-to-Grill-Our-Love-VA54,0,-1
a reason to love,0,0,https://m.scan-manga.com/7536/A-Reason-to-Love.html,-1
a red knight does not blindly follow money,0,https://mgdemon.org/manga/A-Red-Knight-Does-Not-Blindly-Follow-Money-VA54,https://m.scan-manga.com/9273-20086/A-Red-Knight-Does-Not-Blindly-Follow-Money.html,-1
a red laurel to my emperor (novel),0,0,https://m.scan-manga.com/13154/A-Red-Laurel-to-My-Emperor-Novel.html,-1
a red rose devoted to you,0,https://mgdemon.org/manga/A-Red-Rose-Devoted-To-You-VA54,https://m.scan-manga.com/6078/A-Red-Rose-Devoted-to-You.html,-1
a returner's magic should be special,0,https://mgdemon.org/manga/A-Returner%2527s-Magic-Should-Be-Special-VA54,https://m.scan-manga.com/5509-45440/A-Returner-s-Magic-Should-Be-Special.html,-1
a revolutionist in the afternoon,0,https://mgdemon.org/manga/A-Revolutionist-in-the-Afternoon-VA54,0,-1
a romantic comedy where i can't go against my honor student girlfriend,0,0,https://m.scan-manga.com/10848/A-Romantic-Comedy-Where-I-Can-t-Go-Against-My-Honor-Student-Girlfriend.html,-1
a romcom protagonist who knows how to handle himself,0,https://mgdemon.org/manga/A-RomCom-Protagonist-Who-Knows-How-to-Handle-Himself-VA54,0,-1
a rose colored tomorrow,0,https://mgdemon.org/manga/A-Rose-Colored-Tomorrow-VA54,0,-1
a saint joined my party!,0,https://mgdemon.org/manga/A-Saint-Joined-My-Party%2521-VA54,0,-1
a saint who was adopted by the grand duke,0,0,https://m.scan-manga.com/12890/A-Saint-Who-Was-Adopted-by-the-Grand-Duke.html,-1
a scentless flower,0,0,https://m.scan-manga.com/13128-36836/A-Scentless-Flower.html,-1
a sea of conflicts,0,0,https://m.scan-manga.com/9991/A-Sea-of-Conflicts.html,-1
a second chance,0,0,https://m.scan-manga.com/13462/A-Second-Chance.html,-1
a sensitive issue,0,0,https://m.scan-manga.com/9927/A-Sensitive-Issue.html,-1
a serious kouhai's and a not so serious senpai's dating negotiations,0,0,https://m.scan-manga.com/13187/A-Serious-Kouhai-s-and-a-Not-So-Serious-Senpai-s-Dating-Negotiations.html,-1
a sexy bra-less job interview,0,0,https://m.scan-manga.com/11422/A-Sexy-Bra-less-Job-Interview.html,-1
a shared house  mise à jour,0,0,https://m.scan-manga.com/10266/A-Shared-House.html,-1
a short yandere manga,0,0,https://m.scan-manga.com/5709/A-Short-Yandere-Manga.html,-1
a shoulder to cry on,0,0,https://m.scan-manga.com/7452/A-Shoulder-to-Cry-on.html,-1
a silent garden,0,https://mgdemon.org/manga/A-Silent-Garden-VA54,https://m.scan-manga.com/9135-22746/A-Silent-Garden.html,-1
a silent greeting,0,https://mgdemon.org/manga/A-Silent-Greeting-VA54,0,-1
a simple thinking about blood type,0,https://mgdemon.org/manga/A-Simple-Thinking-About-Blood-Type-VA54,0,-1
"a simple villager, was reincarnated as an infamous tyrant prince from 300 years ago! ",0,https://mgdemon.org/manga/A-Simple-Villager%252C-was-Reincarnated-as-an-Infamous-Tyrant-Prince-from-300-Years-Ago%2521--VA54,0,-1
